"string","num","next_word","nchar"
"no",758,"idea",2
"on",758,"and",2
"work",758,"and",4
"it",757,"doesnt",2
"the",757,"group",3
"we",757,"get",2
"come",755,"back",4
"her",755,"to",3
"million",755,"in",7
"over",755,"to",4
"the",755,"latest",3
"pick",754,"up",4
"half",753,"of",4
"these",753,"are",5
"to",753,"and",2
"you",753,"love",3
"the",752,"states",3
"way",752,"i",3
"care",751,"of",4
"give",751,"me",4
"the",751,"work",3
"out",750,"that",3
"the",750,"county",3
"the",750,"field",3
"a",748,"place",1
"and",748,"with",3
"it",748,"does",2
"were",747,"going",4
"years",747,"and",5
"few",746,"days",3
"in",746,"for",2
"know",746,"it",4
"not",746,"even",3
"called",745,"the",6
"find",745,"the",4
"how",744,"it",3
"the",744,"ground",3
"thing",744,"i",5
"during",743,"a",6
"get",743,"back",3
"we",743,"know",2
"i",742,"told",1
"on",742,"top",2
"said",742,"we",4
"to",742,"build",2
"will",742,"get",4
"a",741,"person",1
"but",741,"also",3
"i",741,"wonder",1
"it",741,"had",2
"the",741,"internet",3
"a",740,"group",1
"what",740,"happened",4
"than",738,"i",4
"will",738,"never",4
"and",737,"be",3
"at",736,"that",2
"know",736,"you",4
"you",736,"had",3
"at",735,"me",2
"department",734,"of",10
"i",734,"took",1
"in",734,"other",2
"the",734,"little",3
"it",732,"also",2
"pay",732,"for",3
"i",731,"find",1
"the",731,"white",3
"this",730,"month",4
"this",730,"summer",4
"figure",729,"out",6
"me",729,"up",2
"in",728,"any",2
"been",727,"in",4
"over",727,"and",4
"is",726,"being",2
"not",725,"that",3
"a",724,"major",1
"is",724,"really",2
"the",724,"air",3
"will",724,"take",4
"get",723,"my",3
"good",723,"for",4
"the",723,"following",3
"work",723,"in",4
"put",722,"the",3
"a",720,"free",1
"and",720,"at",3
"great",720,"day",5
"the",720,"job",3
"here",719,"i",4
"you",719,"feel",3
"idea",718,"of",4
"was",718,"no",3
"on",717,"how",2
"to",716,"provide",2
"with",716,"our",4
"too",715,"many",3
"get",714,"some",3
"to",714,"add",2
"pretty",713,"much",6
"dont",710,"like",4
"me",710,"for",2
"near",710,"the",4
"of",710,"which",2
"one",710,"in",3
"these",710,"days",5
"who",710,"will",3
"dont",709,"get",4
"hit",709,"the",3
"keep",709,"the",4
"my",709,"way",2
"read",709,"the",4
"the",708,"current",3
"be",706,"sure",2
"how",706,"are",3
"i",706,"read",1
"much",706,"for",4
"all",705,"this",3
"from",705,"to",4
"i’m",705,"not",3
"on",705,"sunday",2
"which",705,"has",5
"i",704,"couldnt",1
"im",704,"gonna",2
"is",704,"always",2
"it",703,"wasnt",2
"the",703,"power",3
"to",703,"its",2
"its",702,"own",3
"see",702,"if",3
"the",702,"lord",3
"end",701,"up",3
"it",701,"when",2
"love",701,"and",4
"we",701,"just",2
"or",700,"two",2
"but",699,"she",3
"that",699,"im",4
"my",698,"family",2
"trip",698,"to",4
"where",696,"they",5
"starting",695,"to",8
"thought",695,"it",7
"a",694,"child",1
"access",694,"to",6
"plan",694,"to",4
"proud",694,"of",5
"theres",694,"no",6
"a",693,"number",1
"an",693,"amazing",2
"next",693,"time",4
"won",693,"the",3
"about",692,"my",5
"i",690,"didn’t",1
"am",689,"a",2
"today",688,"and",5
"if",687,"u",2
"on",686,"its",2
"new",685,"year",3
"the",685,"floor",3
"the",685,"room",3
"they",685,"could",4
"thought",685,"i",7
"to",685,"save",2
"a",683,"team",1
"for",683,"its",3
"health",683,"care",6
"my",683,"husband",2
"on",683,"thursday",2
"that",683,"makes",4
"wake",683,"up",4
"a",682,"full",1
"create",682,"a",6
"get",682,"in",3
"the",682,"years",3
"to",682,"school",2
"it",681,"takes",2
"also",679,"a",4
"as",678,"she",2
"but",678,"then",3
"still",678,"have",5
"took",678,"the",4
"addition",677,"to",8
"lets",677,"go",4
"was",677,"at",3
"a",676,"former",1
"are",676,"some",3
"be",675,"so",2
"other",675,"than",5
"the",675,"former",3
"was",675,"also",3
"i",674,"look",1
"the",674,"rt",3
"why",674,"is",3
"you",674,"got",3
"a",673,"guy",1
"a",673,"million",1
"filled",673,"with",6
"so",673,"good",2
"the",673,"bill",3
"you",673,"look",3
"and",672,"two",3
"family",672,"and",6
"out",672,"i",3
"the",671,"police",3
"but",669,"for",3
"return",669,"to",6
"was",669,"very",3
"why",669,"do",3
"no",668,"more",2
"up",668,"i",2
"we",668,"love",2
"people",667,"and",6
"the",667,"person",3
"at",666,"it",2
"has",666,"not",3
"so",666,"they",2
"the",666,"perfect",3
"to",666,"visit",2
"even",665,"the",4
"let",665,"us",3
"a",664,"statement",1
"for",664,"what",3
"not",664,"so",3
"or",664,"so",2
"a",663,"part",1
"go",663,"out",2
"one",663,"i",3
"the",663,"music",3
"bunch",662,"of",5
"few",662,"years",3
"someone",662,"who",7
"watch",661,"the",5
"had",660,"an",3
"happened",660,"to",8
"they",660,"want",4
"you",660,"that",3
"i",659,"may",1
"series",659,"of",6
"soon",659,"as",4
"the",659,"early",3
"three",659,"years",5
"your",659,"favorite",4
"saw",658,"the",3
"will",658,"do",4
"and",657,"do",3
"get",657,"your",3
"it",657,"looks",2
"or",657,"even",2
"take",657,"it",4
"will",657,"make",4
"a",656,"really",1
"am",656,"so",2
"and",656,"were",3
"it",656,"may",2
"place",656,"in",5
"put",656,"it",3
"him",655,"a",3
"on",655,"what",2
"quite",655,"a",5
"state",655,"of",5
"without",655,"a",7
"give",654,"you",4
"me",654,"too",2
"yeah",654,"i",4
"year",654,"i",4
"of",653,"god",2
"to",653,"pick",2
"on",652,"facebook",2
"on",652,"tuesday",2
"one",652,"more",3
"time",652,"with",4
"about",651,"you",5
"all",651,"in",3
"came",651,"out",4
"says",651,"the",4
"the",651,"court",3
"the",651,"red",3
"the",651,"three",3
"in",649,"on",2
"nothing",649,"to",7
"there",649,"i",5
"ways",649,"to",4
"work",649,"for",4
"as",648,"many",2
"its",648,"time",3
"the",648,"market",3
"we",648,"did",2
"come",645,"in",4
"getting",644,"a",7
"making",644,"a",6
"year",644,"old",4
"are",643,"just",3
"come",643,"up",4
"it",643,"should",2
"to",643,"bed",2
"to",643,"turn",2
"if",642,"your",2
"involved",642,"in",8
"once",642,"again",4
"to",642,"one",2
"in",641,"san",2
"as",640,"to",2
"days",640,"of",4
"see",639,"that",3
"follow",638,"back",6
"the",638,"economy",3
"the",638,"question",3
"to",638,"pm",2
"a",637,"pretty",1
"dont",637,"forget",4
"including",637,"the",9
"i",636,"wont",1
"its",636,"all",3
"let",636,"the",3
"you",636,"ever",3
"all",635,"you",3
"are",635,"on",3
"none",635,"of",4
"on",635,"me",2
"working",635,"with",7
"you",635,"at",3
"do",634,"something",2
"for",634,"being",3
"the",634,"home",3
"a",633,"bunch",1
"my",633,"phone",2
"that",633,"way",4
"the",633,"local",3
"a",632,"yearold",1
"things",632,"i",6
"did",631,"the",3
"this",631,"point",4
"and",630,"let",3
"my",630,"best",2
"of",630,"any",2
"to",630,"some",2
"ended",629,"up",5
"much",629,"to",4
"the",629,"place",3
"have",628,"fun",4
"is",628,"at",2
"the",628,"summer",3
"if",627,"not",2
"is",627,"only",2
"it",627,"really",2
"man",627,"who",3
"which",627,"he",5
"the",626,"president",3
"have",625,"it",4
"it",625,"might",2
"keep",625,"it",4
"say",625,"i",3
"to",625,"join",2
"it",624,"that",2
"look",624,"forward",4
"the",624,"food",3
"the",624,"hospital",3
"who",624,"were",3
"did",623,"it",3
"me",623,"so",2
"only",623,"to",4
"to",623,"avoid",2
"to",623,"catch",2
"a",622,"series",1
"of",622,"things",2
"that",622,"means",4
"two",622,"weeks",3
"using",622,"the",5
"tend",621,"to",4
"that",621,"and",4
"to",621,"what",2
"food",620,"and",4
"them",620,"i",4
"and",619,"our",3
"more",619,"about",4
"enjoy",618,"the",5
"think",618,"you",5
"for",617,"another",3
"a",616,"girl",1
"on",615,"wednesday",2
"was",615,"my",3
"and",614,"thats",3
"left",614,"the",4
"me",614,"but",2
"point",614,"of",5
"talking",614,"to",7
"the",614,"site",3
"ice",613,"cream",3
"the",613,"district",3
"the",613,"yearold",3
"week",613,"i",4
"school",612,"and",6
"to",612,"for",2
"and",611,"also",3
"to",611,"support",2
"are",608,"now",3
"for",608,"sure",3
"home",608,"to",4
"i",608,"loved",1
"up",608,"my",2
"as",607,"soon",2
"great",607,"to",5
"in",607,"life",2
"its",607,"going",3
"living",607,"in",6
"said",607,"its",4
"the",607,"issue",3
"with",607,"one",4
"at",606,"his",2
"do",606,"so",2
"about",605,"his",5
"do",605,"we",2
"house",605,"and",5
"some",605,"time",4
"the",605,"community",3
"must",604,"have",4
"the",603,"kind",3
"be",602,"back",2
"didnt",602,"know",5
"glad",602,"to",4
"i",602,"heard",1
"its",602,"like",3
"much",602,"i",4
"was",602,"still",3
"it",601,"took",2
"that",601,"his",4
"the",601,"office",3
"the",601,"program",3
"to",601,"hold",2
"why",601,"the",3
"each",600,"of",4
"has",600,"become",3
"my",600,"dad",2
"my",600,"day",2
"the",600,"reason",3
"few",599,"weeks",3
"just",599,"want",4
"the",599,"news",3
"hundreds",598,"of",8
"believe",597,"in",7
"me",597,"if",2
"to",597,"end",2
"years",597,"in",5
"a",596,"young",1
"be",596,"done",2
"love",596,"with",4
"win",596,"the",3
"does",595,"it",4
"don’t",595,"know",5
"got",595,"my",3
"it’s",595,"not",4
"seemed",595,"to",6
"the",595,"phone",3
"the",595,"project",3
"then",594,"you",4
"will",594,"you",4
"the",593,"church",3
"more",592,"to",4
"pair",592,"of",4
"the",592,"west",3
"things",592,"to",6
"this",592,"will",4
"tonight",592,"at",7
"as",591,"possible",2
"form",591,"of",4
"i",591,"must",1
"it",591,"be",2
"now",591,"im",3
"the",591,"greatest",3
"please",590,"follow",6
"this",590,"book",4
"want",590,"a",4
"pretty",589,"good",6
"the",589,"ones",3
"a",588,"strong",1
"how",588,"about",3
"our",588,"own",3
"thats",588,"why",5
"it",587,"at",2
"them",587,"the",4
"week",587,"and",4
"—",586,"and",1
"look",586,"for",4
"said",586,"but",4
"that",586,"all",4
"the",586,"center",3
"all",585,"those",3
"into",585,"my",4
"make",585,"you",4
"not",585,"been",3
"the",585,"list",3
"things",585,"are",6
"are",584,"also",3
"in",584,"there",2
"of",584,"one",2
"shout",584,"out",5
"the",584,"line",3
"before",583,"you",6
"call",583,"me",4
"picked",583,"up",6
"so",583,"he",2
"if",582,"a",2
"more",582,"and",4
"the",582,"wrong",3
"a",581,"car",1
"five",581,"years",4
"in",581,"with",2
"last",581,"time",4
"to",581,"send",2
"but",579,"what",3
"give",579,"up",4
"found",578,"a",5
"well",578,"be",4
"ahead",577,"of",5
"and",577,"others",3
"got",577,"it",3
"just",577,"saw",4
"too",577,"i",3
"was",577,"born",3
"was",577,"like",3
"an",576,"email",2
"for",576,"about",3
"is",576,"why",2
"say",576,"it",3
"as",575,"far",2
"because",575,"you",7
"not",575,"as",3
"the",575,"race",3
"they",575,"did",4
"which",575,"the",5
"do",574,"is",2
"know",574,"about",4
"no",574,"way",2
"would",574,"make",5
"anyone",573,"else",6
"did",573,"a",3
"money",572,"to",5
"though",572,"the",6
"to",572,"protect",2
"as",571,"part",2
"at",571,"first",2
"didnt",571,"have",5
"love",571,"this",4
"only",571,"the",4
"thing",570,"to",5
"all",569,"your",3
"at",569,"one",2
"how",569,"they",3
"thats",569,"not",5
"makes",568,"it",5
"very",568,"good",4
"just",567,"one",4
"me",567,"of",2
"on",567,"in",2
"the",567,"cost",3
"the",567,"fourth",3
"they",567,"say",4
"to",567,"feel",2
"to",567,"those",2
"outside",566,"the",7
"so",566,"happy",2
"cost",565,"of",4
"if",565,"there",2
"the",565,"guy",3
"to",565,"believe",2
"a",564,"fun",1
"all",564,"these",3
"excited",564,"for",7
"glad",564,"you",4
"a",563,"half",1
"again",563,"i",5
"been",563,"the",4
"my",563,"last",2
"on",563,"one",2
"us",563,"in",2
"the",562,"head",3
"where",562,"we",5
"important",561,"to",9
"to",561,"open",2
"use",561,"a",3
"a",560,"short",1
"and",560,"go",3
"her",560,"and",3
"if",560,"its",2
"one",560,"and",3
"put",560,"on",3
"to",560,"sell",2
"night",559,"i",5
"what",559,"would",4
"a",558,"family",1
"check",558,"it",5
"far",558,"as",3
"night",558,"and",5
"no",558,"i",2
"out",558,"at",3
"the",558,"citys",3
"he",557,"and",2
"the",557,"building",3
"to",557,"not",2
"years",557,"old",5
"four",556,"years",4
"the",556,"hell",3
"they",556,"should",4
"thing",556,"that",5
"help",555,"me",4
"im",555,"still",2
"so",555,"what",2
"back",554,"from",4
"can",554,"we",3
"so",554,"im",2
"get",553,"on",3
"said",553,"to",4
"with",553,"its",4
"an",552,"old",2
"she",552,"says",3
"you",552,"don’t",3
"i",551,"can’t",1
"its",551,"so",3
"the",551,"heat",3
"was",551,"really",3
"because",550,"we",7
"can",550,"only",3
"how",550,"can",3
"like",550,"an",4
"variety",550,"of",7
"a",549,"story",1
"allowed",549,"to",7
"home",549,"in",4
"in",549,"recent",2
"taking",549,"a",6
"to",549,"continue",2
"but",548,"to",3
"onto",548,"the",4
"that",548,"had",4
"him",547,"the",3
"the",547,"opportunity",3
"getting",546,"ready",7
"is",546,"coming",2
"to",546,"finish",2
"have",545,"made",4
"hope",545,"that",4
"if",545,"she",2
"in",545,"january",2
"it",545,"it",2
"a",544,"movie",1
"but",544,"as",3
"is",544,"something",2
"lead",544,"to",4
"managed",544,"to",7
"off",544,"a",3
"start",544,"to",5
"this",544,"i",4
"was",544,"able",3
"a",543,"picture",1
"began",543,"to",5
"the",543,"series",3
"the",543,"weather",3
"to",543,"figure",2
"with",543,"and",4
"year",543,"in",4
"dont",542,"even",4
"for",542,"now",3
"that",542,"time",4
"youre",542,"not",5
"back",541,"of",4
"cant",541,"believe",4
"have",541,"done",4
"it",541,"you",2
"join",541,"us",4
"you",541,"say",3
"and",540,"most",3
"by",540,"his",2
"followed",540,"by",8
"from",540,"their",4
"help",540,"you",4
"like",540,"me",4
"or",540,"something",2
"who",540,"can",3
"woke",540,"up",4
"i",539,"actually",1
"i",539,"tried",1
"inside",539,"the",6
"the",539,"table",3
"a",538,"problem",1
"history",538,"of",7
"never",538,"been",5
"to",538,"reach",2
"i",537,"hear",1
"really",537,"good",6
"sure",537,"that",4
"attempt",536,"to",7
"much",536,"better",4
"is",535,"too",2
"the",535,"kitchen",3
"in",534,"march",2
"in",534,"time",2
"the",534,"party",3
"whats",534,"up",5
"are",533,"more",3
"earlier",533,"this",7
"he",533,"didnt",2
"the",533,"love",3
"until",533,"i",5
"wonder",533,"if",6
"good",532,"thing",4
"my",532,"hair",2
"terms",532,"of",5
"a",531,"result",1
"are",531,"no",3
"story",531,"of",5
"sure",531,"you",4
"that",531,"when",4
"a",530,"quick",1
"level",530,"of",5
"still",530,"a",5
"stop",530,"by",4
"you",530,"really",3
"a",529,"certain",1
"congrats",529,"to",8
"or",529,"more",2
"our",529,"new",3
"went",529,"on",4
"felt",528,"like",4
"having",528,"to",6
"the",528,"heart",3
"there",528,"for",5
"us",528,"a",2
"and",527,"still",3
"the",527,"price",3
"to",527,"everyone",2
"a",526,"high",1
"but",526,"no",3
"day",526,"for",3
"has",526,"no",3
"have",526,"never",4
"love",526,"my",4
"of",526,"some",2
"put",526,"a",3
"best",525,"of",4
"me",525,"at",2
"moved",525,"to",5
"of",525,"other",2
"the",525,"start",3
"think",525,"we",5
"and",524,"take",3
"me",524,"as",2
"out",524,"my",3
"the",524,"late",3
"to",524,"lose",2
"very",524,"much",4
"—",523,"the",1
"city",523,"of",4
"excited",523,"about",7
"for",523,"two",3
"the",523,"boys",3
"back",522,"at",4
"one",522,"to",3
"come",521,"from",4
"let",521,"you",3
"the",521,"girls",3
"when",521,"people",4
"you",521,"must",3
"been",520,"on",4
"in",520,"mind",2
"love",520,"your",4
"thanks",520,"so",6
"to",520,"cut",2
"to",520,"love",2
"i",519,"only",1
"oh",519,"my",2
"this",519,"blog",4
"you",519,"make",3
"difficult",518,"to",9
"is",518,"expected",2
"little",518,"more",6
"result",518,"of",6
"without",518,"the",7
"a",517,"minute",1
"haha",517,"i",4
"i",517,"wasnt",1
"in",517,"i",2
"the",517,"face",3
"were",517,"all",4
"who",517,"would",3
"give",516,"a",4
"i",516,"asked",1
"said",516,"and",4
"to",516,"speak",2
"be",515,"used",2
"so",515,"if",2
"so",515,"to",2
"the",515,"wall",3
"those",515,"of",5
"my",514,"house",2
"use",514,"it",3
"from",513,"this",4
"people",513,"i",6
"which",513,"are",5
"you",513,"you",3
"given",512,"the",5
"to",512,"understand",2
"both",511,"of",4
"find",511,"it",4
"making",511,"the",6
"to",511,"just",2
"when",511,"youre",4
"can",510,"help",3
"and",509,"new",3
"but",509,"now",3
"hes",509,"a",3
"i",509,"wouldnt",1
"in",509,"chicago",2
"ive",509,"got",3
"my",509,"eyes",2
"to",509,"new",2
"when",509,"im",4
"best",508,"friend",4
"charged",508,"with",7
"parts",508,"of",5
"change",507,"the",6
"same",507,"thing",4
"time",507,"we",4
"a",506,"fan",1
"day",506,"is",3
"he",506,"does",2
"rt",506,"if",2
"the",506,"media",3
"seems",505,"like",5
"the",505,"difference",3
"youre",505,"a",5
"back",504,"into",4
"but",504,"my",3
"free",504,"to",4
"good",504,"and",4
"happy",504,"mothers",5
"in",504,"case",2
"at",503,"an",2
"his",503,"family",3
"the",503,"nfl",3
"again",502,"and",5
"for",502,"people",3
"from",502,"her",4
"her",502,"husband",3
"one",502,"who",3
"saw",502,"a",3
"that",502,"of",4
"we",502,"go",2
"you",502,"but",3
"me",501,"back",2
"the",501,"nation",3
"will",501,"also",4
"am",500,"to",2
"found",500,"that",5
"gave",500,"me",4
"give",500,"it",4
"should",500,"not",6
"the",500,"south",3
"what",500,"happens",4
"have",499,"one",4
"it",499,"if",2
"my",499,"blog",2
"of",499,"two",2
"should",499,"i",6
"take",499,"care",4
"on",498,"some",2
"picture",498,"of",7
"sure",498,"i",4
"attention",497,"to",9
"call",497,"it",4
"a",496,"home",1
"and",496,"say",3
"compared",496,"to",8
"them",496,"for",4
"to",496,"celebrate",2
"to",496,"sit",2
"leave",495,"the",5
"my",495,"mother",2
"the",495,"song",3
"this",495,"and",4
"feels",494,"like",5
"to",494,"wear",2
"are",493,"very",3
"at",493,"some",2
"doing",493,"it",5
"last",493,"season",4
"me",493,"out",2
"of",493,"work",2
"said",493,"a",4
"the",493,"deal",3
"thought",493,"of",7
"time",493,"you",4
"to",493,"walk",2
"a",492,"member",1
"anyone",492,"who",6
"both",492,"the",4
"coming",492,"up",6
"for",492,"any",3
"interest",492,"in",8
"is",492,"getting",2
"just",492,"because",4
"on",492,"i",2
"the",492,"high",3
"the",492,"park",3
"this",492,"post",4
"–",491,"the",1
"add",491,"the",3
"are",491,"we",3
"is",491,"how",2
"is",491,"i",2
"me",491,"with",2
"so",491,"long",2
"someone",491,"else",7
"still",491,"in",5
"that",491,"day",4
"think",491,"they",5
"do",490,"to",2
"even",490,"a",4
"looked",490,"at",6
"something",490,"i",9
"also",489,"the",4
"the",489,"body",3
"the",489,"crowd",3
"to",489,"raise",2
"closer",488,"to",6
"on",488,"you",2
"the",488,"bus",3
"the",488,"side",3
"effort",487,"to",6
"like",487,"my",4
"this",487,"day",4
"tired",487,"of",5
"are",486,"doing",3
"down",486,"in",4
"her",486,"own",3
"majority",486,"of",8
"the",486,"death",3
"will",486,"always",4
"board",485,"of",5
"failed",485,"to",6
"the",485,"beach",3
"which",485,"will",5
"be",484,"my",2
"i",484,"came",1
"my",484,"parents",2
"real",484,"estate",4
"started",484,"to",7
"to",484,"grow",2
"despite",483,"the",7
"it",483,"from",2
"looking",483,"to",7
"me",483,"when",2
"we",483,"went",2
"fan",482,"of",3
"in",482,"place",2
"in",482,"what",2
"they",482,"need",4
"a",481,"perfect",1
"also",481,"be",4
"do",481,"what",2
"grew",481,"up",4
"the",481,"rain",3
"the",481,"store",3
"to",481,"hit",2
"after",480,"that",5
"how",480,"long",3
"it",480,"again",2
"of",480,"money",2
"for",479,"free",3
"he",479,"got",2
"led",479,"to",3
"pretty",479,"sure",6
"to",479,"happen",2
"am",478,"going",2
"game",478,"of",4
"go",478,"with",2
"his",478,"life",3
"in",478,"town",2
"many",478,"times",4
"the",478,"largest",3
"to",478,"begin",2
"up",478,"from",2
"way",478,"the",3
"ask",477,"for",3
"beginning",477,"of",9
"i",477,"agree",1
"in",477,"every",2
"just",477,"had",4
"my",477,"sister",2
"other",477,"people",5
"i",476,"put",1
"the",476,"department",3
"think",476,"im",5
"game",475,"and",4
"name",475,"of",4
"the",475,"league",3
"the",475,"words",3
"they",475,"also",4
"will",475,"go",4
"about",474,"minutes",5
"after",474,"i",5
"as",474,"one",2
"hours",474,"of",5
"meant",474,"to",5
"night",474,"at",5
"sometimes",474,"i",9
"a",473,"piece",1
"a",473,"state",1
"and",473,"can",3
"can",473,"also",3
"found",473,"out",5
"to",473,"set",2
"at",472,"night",2
"for",472,"each",3
"related",472,"to",7
"the",472,"corner",3
"the",472,"girl",3
"at",471,"our",2
"great",471,"time",5
"hoping",471,"to",6
"i",471,"needed",1
"to",471,"kill",2
"to",471,"remember",2
"with",471,"two",4
"don’t",470,"have",5
"get",470,"me",3
"last",470,"years",4
"not",470,"really",3
"that",470,"to",4
"the",470,"answer",3
"vice",470,"president",4
"agreed",469,"to",6
"here",469,"to",4
"in",469,"at",2
"no",469,"problem",2
"to",469,"improve",2
"day",468,"the",3
"doing",468,"the",5
"is",468,"as",2
"of",468,"him",2
"people",468,"that",6
"a",467,"local",1
"can",467,"go",3
"for",467,"new",3
"fun",467,"and",3
"more",467,"time",4
"not",467,"for",3
"the",467,"block",3
"the",467,"gym",3
"the",467,"left",3
"turned",467,"out",6
"now",466,"its",3
"she",466,"would",3
"so",466,"glad",2
"whats",466,"the",5
"you",466,"never",3
"a",465,"pair",1
"go",465,"for",2
"making",465,"it",6
"play",465,"the",4
"put",465,"in",3
"to",465,"wait",2
"about",464,"your",5
"found",464,"the",5
"have",464,"more",4
"he",464,"told",2
"name",464,"is",4
"the",464,"band",3
"the",464,"need",3
"using",464,"a",5
